"x","y","z"
"-149.537","-149.513","-33.188"
"-148.197","-149.503","-33.184"
"-146.863","-149.496","-33.159"
"-145.572","-149.487","-33.115"
"-144.297","-149.491","-33.122"
"-143.05","-149.44","-33.034"
"-141.855","-149.296","-33.099"
"-140.714","-149.154","-33.033"
"-139.615","-148.939","-33.031"
"-138.604","-148.684","-32.997"
"-137.705","-148.396","-32.965"
"-136.896","-148.021","-32.926"
"-136.222","-147.632","-32.943"
"-135.583","-147.198","-32.813"
"-135.071","-146.725","-32.764"
"-134.664","-146.206","-32.651"
"-134.282","-145.767","-32.585"
"-133.989","-145.262","-32.505"
"-133.768","-144.808","-32.44"
"-133.601","-144.274","-32.408"
"-133.463","-143.79","-32.348"
"-133.362","-143.257","-32.251"
"-133.309","-142.708","-32.165"
"-133.294","-142.184","-32.048"
"-133.324","-141.605","-31.998"
"-133.386","-141.056","-31.848"
"-133.476","-140.496","-31.773"
"-133.6","-139.886","-31.735"
"-133.758","-139.279","-31.648"
"-133.901","-138.684","-31.518"
"-134.064","-138.097","-31.407"
"-134.273","-137.489","-31.312"
"-134.461","-136.916","-31.212"
"-134.642","-136.327","-31.078"
"-134.845","-135.737","-30.927"
"-135.043","-135.159","-30.824"
"-135.219","-134.537","-30.734"
"-135.426","-133.949","-30.555"
"-135.606","-133.3","-30.479"
"-135.812","-132.72","-30.382"
"-135.952","-132.041","-30.349"
"-136.095","-131.418","-30.173"
"-136.202","-130.779","-29.992"
"-136.265","-130.129","-29.866"
"-136.375","-129.44","-29.709"
"-136.438","-128.741","-29.596"
"-136.461","-128.093","-29.442"
"-136.46","-127.398","-29.3"
"-136.491","-126.665","-29.235"
"-136.367","-125.925","-28.989"
"-136.309","-125.169","-28.91"
"-136.152","-124.474","-28.764"
"-135.935","-123.68","-28.644"
"-135.64","-122.971","-28.502"
"-135.317","-122.27","-28.248"
"-134.987","-121.573","-28.156"
"-134.58","-120.916","-28.015"
"-134.079","-120.346","-27.834"
"-133.609","-119.751","-27.686"
"-133.117","-119.178","-27.522"
"-132.575","-118.641","-27.413"
"-131.977","-118.189","-27.258"
"-131.422","-117.686","-27.093"
"-130.843","-117.211","-27.002"
"-130.24","-116.8","-26.84"
"-129.615","-116.397","-26.706"
"-128.99","-115.962","-26.596"
"-128.322","-115.637","-26.429"
"-127.673","-115.232","-26.359"
"-126.963","-114.867","-26.212"
"-126.227","-114.617","-26.137"
"-125.482","-114.355","-25.978"
"-124.757","-114.045","-25.916"
"-124.005","-113.767","-25.851"
"-123.171","-113.638","-25.728"
"-122.33","-113.414","-25.653"
"-121.484","-113.227","-25.558"
"-120.588","-113.087","-25.504"
"-119.7","-112.957","-25.382"
"-118.78","-112.857","-25.354"
"-117.813","-112.79","-25.261"
"-116.801","-112.729","-25.181"
"-115.798","-112.747","-25.193"
"-114.785","-112.791","-25.171"
"-113.789","-112.797","-25.161"
"-112.838","-112.82","-25.056"
"-111.855","-112.8","-25.022"
"-110.926","-112.845","-24.996"
"-109.941","-112.841","-24.958"
"-109.044","-112.963","-24.902"
"-107.991","-113.036","-24.878"
"-106.953","-113.026","-24.804"
"-105.866","-113.079","-24.749"
"-104.685","-113.098","-24.681"
"-103.648","-113.068","-24.551"
"-102.493","-112.995","-24.561"
"-101.325","-112.975","-24.544"
"-100.178","-112.943","-24.478"
"-99.0592","-112.865","-24.177"
"-97.9568","-112.921","-24.411"
"-96.8875","-112.945","-24.391"
"-95.7928","-112.917","-24.289"
"-94.6884","-112.989","-24.265"
"-93.5379","-112.896","-24.099"
"-92.4514","-112.938","-24.057"
"-91.3128","-112.909","-23.988"
"-90.1359","-112.818","-23.853"
"-89.0246","-112.869","-23.75"
"-87.9124","-112.709","-23.667"
"-86.7772","-112.627","-23.519"
"-85.6554","-112.531","-23.376"
"-84.5325","-112.481","-23.289"
"-83.3983","-112.3","-23.106"
"-82.2899","-112.276","-23.069"
"-81.2332","-112.169","-22.996"
"-80.1763","-111.971","-22.917"
"-79.1335","-111.824","-22.84"
"-78.0301","-111.711","-22.718"
"-76.9745","-111.467","-22.578"
"-75.9328","-111.27","-22.466"
"-74.8627","-111.136","-22.414"
"-73.801","-110.942","-22.194"
"-72.7296","-110.716","-22.097"
"-71.6022","-110.509","-21.987"
"-70.4653","-110.325","-21.813"
"-69.3673","-109.959","-21.814"
"-68.1661","-109.673","-21.645"
"-67.0023","-109.335","-21.551"
"-65.8126","-108.97","-21.425"
"-64.5687","-108.596","-21.158"
"-63.3735","-108.124","-21.106"
"-62.1916","-107.77","-20.971"
"-60.9907","-107.274","-20.758"
"-59.7664","-106.838","-20.565"
"-58.5693","-106.39","-20.348"
"-57.3813","-105.905","-20.195"
"-56.1813","-105.444","-20.03"
"-54.9964","-104.892","-19.853"
"-53.7815","-104.348","-19.654"
"-52.5859","-103.863","-19.44"
"-51.4549","-103.306","-19.275"
"-50.2479","-102.775","-19.013"
"-49.0942","-102.216","-18.838"
"-47.9157","-101.627","-18.61"
"-46.7858","-101.021","-18.435"
"-45.6499","-100.474","-18.212"
"-44.5172","-99.8588","-18.036"
"-43.3844","-99.2849","-17.856"
"-42.2809","-98.6823","-17.665"
"-41.1415","-98.0529","-17.433"
"-40.031","-97.4246","-17.205"
"-38.9761","-96.7632","-17.097"
"-37.8743","-96.0882","-17.089"
"-36.7797","-95.4001","-16.8"
"-35.6038","-94.7218","-16.592"
"-34.4301","-94.0359","-16.391"
"-33.2619","-93.3221","-16.278"
"-32.0864","-92.6159","-16.014"
"-30.917","-91.9021","-15.889"
"-29.6938","-91.1101","-15.545"
"-28.471","-90.4183","-15.326"
"-27.2476","-89.617","-15.192"
"-26.0012","-88.8925","-14.942"
"-24.767","-88.0637","-14.481"
"-23.4916","-87.2881","-14.317"
"-22.195","-86.5204","-14.115"
"-20.941","-85.7034","-14.068"
"-19.6578","-84.9632","-13.839"
"-18.4092","-84.2053","-13.708"
"-17.1988","-83.463","-13.571"
"-15.9924","-82.7725","-13.462"
"-14.7557","-82.0347","-13.378"
"-13.5349","-81.3261","-13.237"
"-12.3225","-80.645","-13.167"
"-11.1308","-79.9448","-13.034"
"-9.94046","-79.2465","-12.943"
"-8.77075","-78.4789","-12.765"
"-7.625","-77.7144","-12.713"
"-6.49869","-76.9271","-12.624"
"-5.34254","-76.1944","-12.455"
"-4.22799","-75.379","-12.389"
"-3.11685","-74.5949","-12.286"
"-2.04885","-73.8264","-12.216"
"-1.03108","-72.9692","-12.187"
"0.0847674","-72.1965","-11.928"
"1.1304","-71.3754","-11.829"
"2.13201","-70.5567","-11.787"
"3.16885","-69.7353","-11.615"
"4.21835","-68.9551","-11.492"
"5.21195","-68.1529","-11.376"
"6.19478","-67.3319","-11.307"
"7.19246","-66.5631","-11.141"
"8.13111","-65.7501","-11.05"
"9.11894","-65.0182","-10.841"
"10.0729","-64.2427","-10.719"
"11.0089","-63.4777","-10.595"
"11.9341","-62.7403","-10.472"
"12.8421","-62.0321","-10.24"
"13.7314","-61.2751","-10.065"
"14.5839","-60.5338","-9.951"
"15.4288","-59.7941","-9.803"
"16.1963","-58.9502","-9.588"
"16.9571","-58.1618","-9.434"
"17.6995","-57.3154","-9.281"
"18.3561","-56.4424","-9.083"
"19.0057","-55.5471","-8.946"
"19.6234","-54.6267","-8.773"
"20.189","-53.6807","-8.603"
"20.7052","-52.7092","-8.473"
"21.1682","-51.7066","-8.31"
"21.5971","-50.7122","-8.156"
"21.8911","-49.6899","-7.982"
"22.121","-48.6714","-7.842"
"22.2427","-47.6127","-7.617"
"22.3436","-46.5831","-7.429"
"22.3454","-45.547","-7.186"
"22.2888","-44.5314","-7"
"22.1825","-43.4996","-6.875"
"21.976","-42.5021","-6.679"
"21.7241","-41.5551","-6.448"
"21.3869","-40.6039","-6.291"
"20.9937","-39.7233","-6.023"
"20.5343","-38.8761","-5.841"
"20.0277","-38.0091","-5.746"
"19.4614","-37.2107","-5.524"
"18.8469","-36.4704","-5.3"
"18.1946","-35.6918","-5.103"
"17.4617","-34.9666","-4.934"
"16.7038","-34.237","-4.779"
"15.9046","-33.4988","-4.747"
"15.0749","-32.8672","-4.418"
"14.1622","-32.1925","-4.26"
"13.2598","-31.5088","-4.079"
"12.3226","-30.813","-3.934"
"11.4402","-30.1744","-3.735"
"10.5007","-29.473","-3.535"
"9.48187","-28.8193","-3.338"
"8.4728","-28.1771","-3.038"
"7.51886","-27.4512","-2.862"
"6.44851","-26.8443","-2.728"
"5.44471","-26.2374","-2.534"
"4.55145","-25.63","-2.369"
"3.60877","-25.0823","-2.33"
"2.89828","-24.6284","-1.871"
"1.98865","-24.0668","-1.959"
"1.06142","-23.6382","-1.913"
"0.191564","-23.1798","-1.831"
"-0.575239","-22.7187","-1.803"
"-1.44296","-22.2732","-1.799"
"-2.31372","-21.8907","-1.769"
"-3.07175","-21.4744","-1.689"
"-3.87298","-21.1198","-1.587"
"-4.60613","-20.8005","-1.52"
"-5.36147","-21.0849","0.137"
"-6.00804","-20.7681","0.155"
"-6.65319","-20.4458","0.243"
"-7.24711","-20.1323","0.312"
"-7.8187","-19.8287","0.343"
"-8.37837","-19.5033","0.388"
"-8.91194","-19.1433","0.529"
"-9.34293","-18.7974","0.506"
"-9.74902","-18.4152","0.576"
"-10.1061","-18.0769","0.589"
"-10.3872","-17.713","0.619"
"-10.5875","-17.3811","0.644"
"-10.8271","-17.0647","0.611"
"-10.9606","-16.6791","0.668"
"-11.0943","-16.3027","0.74"
"-11.1894","-15.9367","0.739"
"-11.2482","-15.5309","0.741"
"-11.245","-15.1529","0.834"
"-11.2381","-14.7768","0.867"
"-11.1888","-14.413","0.911"
"-11.0745","-14.0566","0.981"
"-10.9563","-13.7004","1.041"
"-10.7374","-13.334","1.02"
"-10.5326","-12.9747","1.068"
"-10.2857","-12.5961","1.027"
"-9.97855","-12.2175","1.047"
"-9.60364","-11.8852","1.035"
"-9.20924","-11.5739","1.035"
"-8.82461","-11.253","1.033"
"-8.39617","-10.9371","1.044"
"-7.95973","-10.6492","1.029"
"-7.52931","-10.3963","1.062"
"-7.0855","-10.1142","1.052"
"-6.64227","-9.85247","1.065"
"-6.21363","-9.57363","1.06"
"-5.78248","-9.29485","1.062"
"-5.37359","-9.00433","1.088"
"-4.96988","-8.67473","1.056"
"-4.57306","-8.32269","1.05"
"-4.15465","-7.962","1.095"
"-3.83552","-7.55956","1.126"
"-3.43101","-7.15769","1.114"
"-3.12213","-6.71788","1.142"
"-2.81815","-6.22974","1.115"
"-2.49195","-5.79969","1.121"
"-2.21527","-5.29966","1.067"
"-2.06246","-4.8721","1.158"
"-1.8239","-4.43215","1.139"
"-1.6519","-3.99216","1.169"
"-1.4773","-3.63751","1.189"
"-1.31635","-3.27692","1.186"
"-1.2183","-2.96458","1.204"
"-1.1153","-2.69873","1.196"
"-1.03233","-2.47495","1.2"
"-0.940529","-2.24955","1.089"
"-0.946568","-2.10851","1.19"
"-0.90816","-1.95018","1.168"
"-0.853229","-1.78492","1.151"
"-0.807923","-1.64903","1.149"
"-0.749227","-1.48387","1.148"
"-0.671024","-1.29517","1.177"
"-0.655528","-1.19181","1.301"
"-0.647229","-0.98814","1.291"
"-0.574737","-0.867859","1.292"
"-0.531845","-0.772688","1.292"
"-0.494858","-0.664374","1.26"
"-0.472052","-0.61312","1.243"
"-0.456204","-0.585765","1.249"
"-0.472991","-0.601971","1.243"
"-0.464101","-0.598516","1.242"
"-0.46432","-0.650412","1.233"
"-0.461863","-0.652336","1.235"
"-0.463223","-0.656004","1.235"
"-0.461863","-0.652336","1.235"
"-0.460661","-0.654224","1.235"
"-0.459406","-0.654259","1.235"
"-0.470752","-0.65579","1.221"
"-0.469445","-0.653974","1.222"
"-0.469445","-0.653974","1.223"
"-0.468243","-0.655862","1.224"
"-0.468243","-0.655862","1.222"
"-0.474728","-0.663092","1.224"
"-0.479747","-0.662949","1.225"
"-0.480949","-0.661062","1.224"
"-0.476088","-0.666761","1.225"
"-0.487381","-0.66644","1.223"
"-0.488584","-0.664552","1.223"
"-0.488584","-0.664552","1.224"
"-0.488584","-0.664552","1.223"
"-0.489839","-0.664516","1.22"
"-0.491199","-0.668185","1.215"
"-0.492506","-0.670001","1.215"
"-0.495016","-0.66993","1.215"
"-0.494911","-0.666226","1.215"
"-0.491357","-0.673741","1.214"
"-0.494963","-0.668078","1.209"
"-0.490154","-0.675629","1.208"
"-0.492717","-0.67741","1.208"
"-0.491409","-0.675594","1.209"
"-0.487697","-0.677553","1.209"
"-0.492717","-0.67741","1.207"
"-0.492664","-0.675558","1.212"
"-0.497578","-0.671711","1.211"
"-0.493866","-0.67367","1.21"
"-0.496376","-0.673599","1.21"
"-0.495174","-0.675487","1.212"
"-0.504116","-0.680793","1.215"
"-0.500299","-0.679048","1.214"
"-0.502808","-0.678977","1.212"
"-0.502808","-0.678977","1.21"
"-0.501606","-0.680865","1.21"
"-0.500299","-0.679048","1.205"
"-0.498991","-0.677232","1.204"
"-0.502808","-0.678977","1.206"
"-0.500404","-0.682753","1.207"
"-0.501606","-0.680865","1.204"
"-0.504116","-0.680793","1.211"
"-0.504063","-0.678941","1.21"
"-0.501606","-0.680865","1.211"
"-0.506626","-0.680722","1.21"
"-0.501606","-0.680865","1.21"
"-0.501501","-0.67716","1.216"
"-0.504063","-0.678941","1.215"
"-0.504116","-0.680793","1.212"
"-0.505318","-0.678906","1.212"
"-0.501553","-0.679013","1.211"
"-0.497736","-0.677267","1.219"
"-0.496534","-0.679155","1.218"
"-0.499044","-0.679084","1.216"
"-0.499044","-0.679084","1.216"
"-0.496587","-0.681007","1.215"
"-0.492822","-0.681114","1.228"
"-0.496481","-0.677303","1.231"
"-0.495226","-0.677339","1.23"
"-0.493972","-0.677374","1.23"
"-0.495226","-0.677339","1.229"
"-0.486337","-0.673884","1.235"
"-0.486232","-0.67018","1.234"
"-0.486284","-0.672032","1.235"
"-0.485082","-0.67392","1.233"
"-0.490102","-0.673777","1.234"
"-0.488952","-0.677517","1.237"
"-0.483827","-0.673955","1.235"
"-0.482625","-0.675843","1.233"
"-0.483985","-0.679512","1.234"
"-0.48273","-0.679548","1.234"
"-0.48524","-0.679476","1.232"
"-0.48388","-0.675808","1.233"
"-0.482678","-0.677695","1.232"
"-0.486495","-0.679441","1.231"
"-0.485345","-0.68318","1.232"
"-0.48524","-0.679476","1.23"
"-0.4866","-0.683145","1.227"
"-0.486548","-0.681293","1.229"
"-0.48911","-0.683074","1.23"
"-0.487908","-0.684961","1.227"
"-0.485398","-0.685033","1.227"
"-0.487855","-0.683109","1.227"
"-0.485398","-0.685033","1.226"
"-0.485451","-0.686885","1.227"
"-0.484091","-0.683216","1.229"
"-0.484196","-0.68692","1.229"
"-0.481633","-0.68514","1.227"
"-0.481739","-0.688844","1.227"
"-0.484248","-0.688773","1.226"
"-0.484301","-0.690625","1.222"
"-0.482994","-0.688808","1.223"
"-0.479282","-0.690767","1.224"
"-0.477974","-0.688951","1.223"
"-0.481791","-0.690696","1.223"
"-0.484354","-0.692477","1.225"
"-0.483046","-0.69066","1.221"
"-0.480589","-0.692584","1.221"
"-0.481844","-0.692548","1.22"
"-0.478079","-0.692655","1.219"
"-0.480589","-0.692584","1.219"
"-0.469032","-0.683644","1.237"
"-0.469085","-0.685496","1.234"
